id,name,type,race,archetype,atk,def,level,cardmarket,tcgplayer,ebay,amazon,coolstuffinc
81354330,red sparrow summoner,Effect Monster,Spellcaster,0,1600,1300,4,0.12,0.19,0.99,0.25,0.49
14886469,red sprinter,Effect Monster,Fiend,0,1700,1200,4,0.2,1.28,4.49,2.27,2.99
99585850,red supernova dragon,Synchro Monster,Dragon,0,4000,3000,12,1.69,5.77,2.0,1.63,4.99
50584941,red supremacy,Trap Card,Normal,Archfiend,0,0,0,0.2,0.25,1.34,0.99,0.49
45313993,red warg,Effect Monster,Fiend,Resonator,1400,2200,6,0.11,0.24,1.0,0.59,0.25
76547525,red wyvern,Synchro Monster,Dragon,0,2400,2000,6,0.15,0.45,4.95,1.32,0.49
18491580,red-eyes alternative black dragon,Effect Monster,Dragon,Red-Eyes,2400,2000,7,0.75,2.14,3.95,2.69,2.99
39357122,red-eyes archfiend of lightning,Gemini Monster,Fiend,Archfiend,2500,1200,6,0.22,0.66,1.99,1.99,0.99
58257569,red-eyes baby dragon,Effect Monster,Dragon,0,1200,700,3,14.05,12.35,19.99,20.98,13.99
74677422,red-eyes black dragon,Normal Monster,Dragon,Red-Eyes,2400,2000,7,0.74,0.57,1.99,2.69,1.49
19747827,red-eyes black dragon sword,Fusion Monster,Dragon,Red-Eyes,2400,2000,7,0.12,0.26,1.95,3.69,0.39
30079770,red-eyes black flare dragon,Gemini Monster,Dragon,Red-Eyes,2400,2000,7,0.29,2.11,8.09,3.5,1.99
64335805,red-eyes black metal dragon,Effect Monster,Machine,Red-Eyes,2800,2400,8,0.28,0.69,4.95,5.99,0.79
27657173,red-eyes black meteor dragon,Effect Monster,Dragon,Red-Eyes,2000,2000,6,0.0,0.0,10.49,11.99,0.0
71782404,red-eyes burn,Trap Card,Normal,Red-Eyes,0,0,0,0.23,0.25,2.75,1.35,0.49
37818794,red-eyes dark dragoon,Fusion Monster,Spellcaster,Red-Eyes,3000,2500,8,46.04,61.01,34.35,79.96,59.99
96561011,red-eyes darkness dragon,Effect Monster,Dragon,Red-Eyes,2400,2000,9,0.23,0.65,4.95,0.36,1.49
88264978,red-eyes darkness metal dragon,Effect Monster,Dragon,Red-Eyes,2800,2400,10,0.14,0.17,2.75,3.74,0.25
57135971,red-eyes fang with chain,Trap Card,Normal,Red-Eyes,0,0,0,4.9,6.71,15.95,27.48,9.99
44405066,red-eyes flare metal dragon,XYZ Monster,Dragon,Red-Eyes,2800,2400,7,0.93,1.64,6.95,2.49,2.99
6172122,red-eyes fusion,Spell Card,Normal,Red-Eyes,0,0,0,0.27,0.37,1.99,0.32,1.49
92353449,red-eyes insight,Spell Card,Normal,Red-Eyes,0,0,0,2.99,3.1,6.0,6.49,3.99
53485634,red-eyes retro dragon,Effect Monster,Dragon,Red-Eyes,1700,1600,4,0.08,0.31,1.81,2.9,0.39
21140872,red-eyes slash dragon,Fusion Monster,Dragon,Red-Eyes,2800,2400,7,7.34,7.63,19.99,15.98,9.99
6556909,red-eyes soul,Effect Monster,Dragon,Red-Eyes,900,2000,7,2.1,0.0,2.0,1.47,0.0
44397496,red-eyes spirit,Trap Card,Normal,Red-Eyes,0,0,0,0.14,0.66,2.95,2.42,0.49
31733941,red-eyes toon dragon,Toon Monster,Dragon,Toon,2400,2000,7,1.91,2.26,13.95,5.88,1.99
45410988,red-eyes transmigration,Spell Card,Ritual,Red-Eyes,0,0,0,0.09,0.23,0.99,1.18,0.49
67300516,red-eyes wyvern,Effect Monster,Dragon,Red-Eyes,1800,1600,4,0.34,1.93,4.95,1.4,2.99
5186893,red-eyes zombie dragon,Effect Monster,Zombie,Red-Eyes,2400,2000,7,0.19,0.66,1.25,1.25,0.39
38192988,red-eyes zombie dragon lord,Synchro Monster,Zombie,Red-Eyes,2800,2400,10,2.05,3.01,3.48,7.99,2.99
28240337,red-eyes zombie necro dragon,Synchro Monster,Zombie,Red-Eyes,2400,2000,7,0.14,0.25,1.25,5.3,1.99
30494314,red-headed oni,Effect Monster,Zombie,0,1700,1000,4,0.06,0.1,0.99,0.2,0.25
68769900,"redbeard, the plunder patroll matey",Effect Monster,Fiend,Plunder Patroll,1000,1000,4,0.36,0.42,1.25,1.19,1.99
84404797,redeemable jar,Trap Card,Continuous,0,0,0,0,0.06,0.06,0.99,0.45,0.49
90411554,"redox, dragon ruler of boulders",Effect Monster,Dragon,0,1600,3000,7,0.85,1.38,2.12,3.96,1.99
71353388,reed butterfly,Effect Monster,Insect,Butterfly,300,600,1,0.06,0.14,0.99,0.25,0.25
30276969,reese the ice mistress,Tuner Monster,Sea Serpent,0,800,800,2,0.1,0.33,1.55,1.0,0.25
51023024,reeshaddoll wendi,Flip Effect Monster,Psychic,Shaddoll,1500,1000,3,0.22,0.26,0.99,0.88,1.49
36331074,"reeze, whirlwind of gusto",Effect Monster,Psychic,Gusto,1900,1400,5,0.53,0.3,2.95,0.49,0.49
2851070,reflect bounder,Effect Monster,Machine,0,1700,1000,4,0.28,0.96,9.9,1.99,1.49
39000945,reflection of endymion,Pendulum Effect Monster,Spellcaster,Endymion,1850,2700,7,0.21,0.57,1.8,1.02,0.39
70821187,regenerating mummy,Effect Monster,Zombie,0,1800,1500,4,0.05,0.17,1.09,0.25,0.25
31986288,regenerating rose,Effect Monster,Plant,Rose Dragon,0,1500,7,0.12,0.18,1.95,1.38,0.49
31986289,regenerating rose token,Token,Plant,Rose Dragon,1200,1200,3,0.28,1.3,2.52,1.38,1.99
79544790,regretful rebirth,Trap Card,Normal,0,0,0,0,0.09,0.19,1.59,1.49,0.25
20210570,regulus,Effect Monster,Beast,0,1700,1000,4,0.06,0.17,42.95,0.2,0.25
99458769,"reign-beaux, overlord of dark world",Effect Monster,Fiend,Dark World,2500,1800,7,0.44,0.3,1.5,0.96,0.39
41406613,"reign-beaux, supreme overlord of dark world",Effect Monster,Fiend,Dark World,3000,1800,8,0.0,0.0,1.5,0.57,0.0
46057733,reincarnating shamisen calico,Synchro Monster,Zombie,0,1600,1200,3,2.0,0.0,1.0,0.0,0.0
57499304,reincarnation of the seventh emperors,Trap Card,Normal,Seven Emperors,0,0,0,0.0,0.0,0.0,1.95,0.0
10118318,reinforce truth,Trap Card,Normal,0,0,0,0,0.12,0.25,0.99,0.5,0.25
80102359,reinforced human psychic borg,Effect Monster,Psychic,0,1500,800,4,0.16,0.66,1.85,1.0,0.39
11224934,reinforced space,Trap Card,Normal,0,0,0,0,0.08,0.14,0.99,0.25,0.25
32807846,reinforcement of the army,Spell Card,Normal,0,0,0,0,0.05,0.17,1.88,0.25,0.25
79371897,reinforcement of the army's troops,Spell Card,Continuous,0,0,0,0,0.09,0.08,0.99,0.2,0.49
17814387,reinforcements,Trap Card,Normal,0,0,0,0,0.02,0.24,0.99,0.25,0.25
78161960,reject reborn,Trap Card,Normal,0,0,0,0,0.08,0.19,1.25,0.99,0.25
74845897,rekindling,Spell Card,Normal,0,0,0,0,0.08,0.32,1.69,1.41,0.39
42776960,relay soul,Trap Card,Normal,0,0,0,0,0.08,0.06,0.99,0.95,0.25
26956670,release from stone,Trap Card,Continuous,0,0,0,0,0.1,0.44,1.92,1.66,0.39
75417459,release restraint,Spell Card,Normal,0,0,0,0,0.08,0.17,2.5,0.25,0.25
98847704,release restraint wave,Spell Card,Normal,0,0,0,0,0.04,0.08,3.0,0.45,0.25
38777931,"release, reverse, burst",Trap Card,Normal,Utopia,0,0,0,0.03,0.1,0.99,0.25,0.49
37507488,relieve monster,Trap Card,Normal,0,0,0,0,0.19,0.2,2.95,0.82,0.25
50185950,relinkuriboh,Effect Monster,Fiend,Kuriboh,300,200,1,0.2,0.41,0.99,1.27,0.49
64631466,relinquished,Ritual Effect Monster,Spellcaster,Eyes Restrict,0,0,1,0.09,0.3,3.97,49.99,0.25
94259633,relinquished anima,Link Monster,Spellcaster,Eyes Restrict,0,0,0,1.97,1.71,3.97,2.0,2.99
78063197,relinquished fusion,Spell Card,Quick-Play,Eyes Restrict,0,0,0,1.6,0.79,4.95,8.94,6.99
54248491,relinquished spider,Effect Monster,Insect,0,300,500,2,0.08,0.16,0.99,0.98,0.49
22589918,reload,Spell Card,Quick-Play,0,0,0,0,0.17,0.24,1.99,7.99,0.39
54658815,remote rebirth,Trap Card,Normal,0,0,0,0,0.02,0.06,0.99,0.9,0.0
61656650,remote revenge,Trap Card,Normal,0,0,0,0,0.05,0.13,0.99,0.2,0.25
94739788,remove brainwashing,Trap Card,Continuous,0,0,0,0,0.29,0.25,0.99,1.26,0.25
51482758,remove trap,Spell Card,Normal,0,0,0,0,0.02,0.2,2.5,2.48,0.39
81306186,renewal of the world,Trap Card,Continuous,0,0,0,0,0.48,0.5,3.95,2.39,0.49
60606759,"renge, gatekeeper of dark world",Normal Monster,Fiend,Dark World,100,2100,4,0.03,0.13,0.99,0.25,0.25
34989413,reprodocus,Link Monster,Dinosaur,0,800,0,0,0.19,0.27,1.15,0.73,0.39
81782101,reptia egg,Effect Monster,Reptile,0,0,0,1,0.06,0.08,0.99,0.39,1.99
89594399,reptilianne coatl,Tuner Monster,Reptile,Reptilianne,1400,1000,4,0.1,0.07,0.99,0.75,0.39
8602351,reptilianne echidna,Link Monster,Reptile,Reptilianne,200,0,0,0.16,0.36,0.99,0.39,0.49
43002864,reptilianne gardna,Effect Monster,Reptile,Reptilianne,0,2000,4,0.22,0.25,1.99,1.0,0.49
43426903,reptilianne gorgon,Effect Monster,Reptile,Reptilianne,1400,1400,3,0.08,0.15,0.99,1.19,0.25
60634565,reptilianne hydra,Synchro Monster,Reptile,Reptilianne,2100,1500,6,0.19,0.98,4.0,22.99,5.99
57647597,reptilianne lamia,Tuner Monster,Reptile,Reptilianne,0,0,2,0.09,0.11,1.25,0.25,0.25
89810518,reptilianne medusa,Effect Monster,Reptile,Reptilianne,2200,800,6,0.16,0.3,1.46,1.28,0.49
32138660,reptilianne melusine,Synchro Monster,Reptile,Reptilianne,2500,2800,8,0.16,0.19,0.99,0.49,0.79
79491903,reptilianne naga,Effect Monster,Reptile,Reptilianne,0,0,1,0.19,0.94,3.0,1.99,0.79
42090294,reptilianne nyami,Effect Monster,Reptile,Reptilianne,200,0,2,0.06,0.05,0.99,0.48,0.25
90576781,reptilianne poison,Spell Card,Normal,Reptilianne,0,0,0,0.14,0.35,2.99,3.55,0.25
91580102,reptilianne rage,Spell Card,Equip,Reptilianne,0,0,0,0.13,0.16,2.95,0.45,0.25
81615450,reptilianne ramifications,Spell Card,Normal,Reptilianne,0,0,0,0.19,0.21,0.99,0.45,0.79
17000165,reptilianne recoil,Spell Card,Field,Reptilianne,0,0,0,0.04,0.05,0.99,0.45,0.25
16909657,reptilianne scylla,Effect Monster,Reptile,Reptilianne,1800,1200,4,0.12,0.26,1.63,1.78,0.49
16008155,reptilianne servant,Effect Monster,Reptile,Reptilianne,100,100,1,0.13,0.19,0.99,0.25,0.25
21179143,reptilianne spawn,Spell Card,Normal,Reptilianne,0,0,0,0.06,0.14,0.99,2.49,1.99
21179144,reptilianne token,Token,Reptile,Reptilianne,0,0,1,0.0,0.0,0.0,0.25,0.0
16886617,reptilianne vaskii,Effect Monster,Reptile,Reptilianne,2600,0,8,1.55,3.39,4.1,3.44,3.99
42303365,reptilianne viper,Tuner Monster,Reptile,Reptilianne,0,0,2,0.15,1.01,2.5,600.78,0.39
14878871,rescue cat,Effect Monster,Beast,0,300,100,4,2.59,3.37,6.95,5.15,3.99
56343672,rescue ferret,Effect Monster,Beast,0,300,100,4,0.11,0.23,2.95,1.43,0.49
50485594,rescue hamster,Pendulum Effect Monster,Beast,0,300,100,4,0.36,0.33,0.99,0.49,0.39
63009228,rescue interlacer,Effect Monster,Cyberse,0,1000,1200,3,0.03,0.1,0.99,0.2,0.49
85138716,rescue rabbit,Effect Monster,Beast,0,300,100,4,0.13,0.2,0.99,2.89,0.39
70630741,rescue warrior,Effect Monster,Warrior,0,1600,1700,4,0.12,0.22,0.99,0.25,0.25
100419009,rescue!,Spell Card,Quick-Play,Rescue-ACE,0,0,0,0.0,0.0,3.84,4.62,0.0
100419002,rescue-ace air hoister,Effect Monster,Warrior,Rescue-ACE,1700,1700,4,0.0,0.0,0.0,0.0,0.0
100419005,rescue-ace fire attacker,Effect Monster,Machine,Rescue-ACE,2200,2200,6,0.0,0.0,0.0,0.0,0.0
100419006,rescue-ace fire engine,Effect Monster,Machine,Rescue-ACE,2500,2500,7,0.0,0.0,0.0,0.0,0.0
100419008,rescue-ace headquarters,Spell Card,Field,Rescue-ACE,0,0,0,0.0,0.0,0.0,0.0,0.0
100419004,rescue-ace hydrant,Effect Monster,Machine,Rescue-ACE,0,0,1,0.0,0.0,0.0,0.0,0.0
100419001,rescue-ace impulse,Effect Monster,Warrior,Rescue-ACE,1500,1500,3,0.0,0.0,0.0,0.0,0.0
100419007,rescue-ace turbulance,Effect Monster,Machine,Rescue-ACE,3000,3000,9,0.0,0.0,0.0,0.0,0.0
24311595,rescueroid,Effect Monster,Machine,Roid,1600,1800,6,0.23,0.17,1.2,1.19,0.39
23912837,resh shaddoll incarnation,Trap Card,Normal,Shaddoll,0,0,0,0.23,0.51,2.95,0.91,0.99
62420419,reshef the dark being,Ritual Effect Monster,Fiend,0,2500,1500,8,5.23,3.68,7.99,12.0,19.99
92610868,resolfachord dreamia,Pendulum Effect Monster,Fairy,Solfachord,600,400,2,0.03,0.07,1.09,54.99,0.49
26864586,resonance device,Spell Card,Normal,0,0,0,0,0.06,0.2,0.99,0.2,0.39
96938986,resonance insect,Effect Monster,Insect,0,1000,700,4,0.46,0.58,1.99,1.0,0.99
59593925,resonant destruction,Spell Card,Continuous,Resonator,0,0,0,0.18,0.5,4.99,1.17,0.49
23008320,resonator call,Spell Card,Normal,Resonator,0,0,0,0.11,0.56,2.95,1.23,0.49
8559524,resonator command,Spell Card,Quick-Play,Resonator,0,0,0,0.1,0.12,0.99,59.99,0.25
15576074,resonator engine,Spell Card,Normal,Resonator,0,0,0,0.09,0.17,0.99,1.15,0.25
8951260,respect play,Trap Card,Continuous,0,0,0,0,0.08,0.14,1.5,0.2,0.25
98552723,restoration of the monarchs,Spell Card,Equip,Monarch,0,0,0,0.04,0.12,0.99,0.45,0.25
74163487,restoration point guard,Link Monster,Cyberse,0,1000,0,0,0.02,0.04,1.5,0.45,0.25
99518961,restructer revolution,Spell Card,Normal,0,0,0,0,0.21,0.3,14.95,0.73,0.25
49082032,resurgam xyz,Trap Card,Continuous,0,0,0,0,0.08,0.04,0.99,0.2,0.49
39399168,resurrection of chakra,Spell Card,Ritual,0,0,0,0,0.16,0.16,2.5,0.25,0.25
55702233,ret-time reviver emit-ter,Tuner Monster,Fairy,0,800,0,2,0.07,0.07,0.99,0.75,0.49
46502744,retaliating c,Effect Monster,Insect,0,1400,1400,4,0.02,0.38,1.5,0.75,1.99
22747316,retort,Trap Card,Counter,0,0,0,0,2.02,1.82,2.99,2.68,1.99
47247413,return,Trap Card,Normal,0,0,0,0,0.03,0.09,5.49,1.83,0.49
27174286,return from the different dimension,Trap Card,Normal,0,0,0,0,0.26,1.49,2.18,1.95,1.99
19827717,return of the doomed,Spell Card,Normal,0,0,0,0,0.17,0.2,3.95,0.77,0.39
6853254,return of the dragon lords,Spell Card,Normal,0,0,0,0,4.9,5.6,5.49,6.98,5.99
61466310,return of the monarchs,Spell Card,Continuous,Monarch,0,0,0,1.47,2.36,2.74,1.83,1.99
4599182,return of the reaper,Spell Card,Normal,Infernity,0,0,0,0.22,0.0,2.99,1.94,0.0
39387565,return of the red-eyes,Trap Card,Continuous,Red-Eyes,0,0,0,0.16,0.21,0.99,1.17,0.25
46874015,return of the six samurai,Trap Card,Normal,Six Samurai,0,0,0,0.06,0.09,0.99,0.99,0.25
91742238,return of the zombies,Trap Card,Normal,0,0,0,0,0.26,0.43,2.99,0.72,0.49
10537981,return soul,Trap Card,Normal,0,0,0,0,0.17,0.25,1.99,1.49,0.49
3072077,return zombie,Effect Monster,Zombie,0,1000,1600,4,0.21,0.27,1.59,0.72,0.25
18319762,revealer of the ice barrier,Effect Monster,Spellcaster,Ice Barrier,1700,1000,4,0.36,1.04,0.99,2.74,0.99
7986397,revendread evolution,Spell Card,Ritual,Vendread,0,0,0,0.11,0.2,0.99,0.45,0.25
34093683,revendread executor,Ritual Effect Monster,Zombie,Vendread,3000,0,8,0.13,0.16,3.95,0.25,0.25
94666032,revendread origin,Spell Card,Ritual,Vendread,0,0,0,0.11,0.42,0.99,1.17,0.79
4388680,revendread slayer,Ritual Effect Monster,Zombie,Vendread,2400,0,6,0.29,0.32,4.95,0.69,0.99
51686645,revenge rally,Trap Card,Normal,0,0,0,0,0.04,0.13,1.0,0.45,0.49
36690018,reversal of fate,Trap Card,Normal,Arcana Force,0,0,0,0.06,0.22,4.99,0.98,0.39
5990062,reversal quiz,Spell Card,Normal,0,0,0,0,0.51,1.55,2.4,1.65,1.49
94950218,reverse breaker,Spell Card,Equip,Utopia,0,0,0,0.06,0.17,0.99,0.25,0.25
90640901,reverse buster,Effect Monster,Fiend,0,1500,0,4,0.09,0.18,0.99,0.25,0.49
94156050,reverse glasses,Trap Card,Normal,0,0,0,0,0.02,0.15,0.99,0.25,0.49
67248304,reverse jar,Flip Effect Monster,Rock,Jar,800,900,3,0.06,0.09,0.99,0.45,0.25
18302224,reverse of neos,Spell Card,Quick-Play,Elemental HERO,0,0,0,0.12,0.16,1.0,0.25,0.39
93775296,reverse reuse,Trap Card,Normal,0,0,0,0,0.03,0.14,1.99,0.25,0.39
77622396,reverse trap,Trap Card,Normal,0,0,0,0,0.02,0.22,1.55,0.25,0.25
45702357,reversible beetle,Effect Monster,Insect,0,1100,1500,3,0.03,0.1,0.99,0.25,0.49
93912845,revival gift,Trap Card,Normal,0,0,0,0,0.04,0.18,0.99,0.25,0.25
87347365,revival golem,Effect Monster,Rock,0,100,2100,4,1.49,0.82,21.99,2.11,1.99
31709826,revival jam,Effect Monster,Aqua,Slime,1500,500,4,0.96,1.52,3.99,13.82,1.99
31066283,revival of dokurorider,Spell Card,Ritual,0,0,0,0,0.27,0.19,0.99,5.9,0.39
39967326,revival of the immortals,Trap Card,Normal,Earthbound,0,0,0,0.07,0.12,0.99,0.45,0.39
12469386,revival rose,Effect Monster,Plant,Rose Dragon,1300,1300,4,0.06,0.06,0.99,2.07,0.39
89226534,revival swarm,Spell Card,Normal,Battlewasp,0,0,0,0.08,0.23,0.99,0.99,0.49
5309481,revived king ha des,Synchro Monster,Zombie,0,2450,0,6,11.88,26.43,5.0,14.45,0.0
49469105,revoke fusion,Spell Card,Normal,0,0,0,0,0.12,0.15,1.5,1.21,0.25
76136345,revolving switchyard,Spell Card,Field,Train,0,0,0,0.2,1.33,2.93,1.67,1.99
28004531,"rex, cargo fur hire",Effect Monster,Dinosaur,Fur Hire,300,200,2,2.0,0.0,1.99,0.49,0.0
62403074,rhaimundos of the red sword,Normal Monster,Warrior,0,1200,1300,4,2.21,3.32,2.99,3.88,2.99
83957459,rhinotaurus,Effect Monster,Beast-Warrior,0,1800,600,4,0.08,0.09,0.99,0.2,0.49
37534148,ribbon of rebirth,Spell Card,Equip,0,0,0,0,0.06,0.21,0.99,0.49,0.25
65687442,ride of the valkyries,Spell Card,Normal,Valkyrie,0,0,0,18.4,8.85,3.0,21.97,8.99
14235211,rider of the storm winds,Tuner Monster,Dragon,0,500,200,1,0.06,0.15,1.0,0.49,0.25
70903634,right arm of the forbidden one,Normal Monster,Spellcaster,Exodia,200,300,1,0.57,2.39,3.85,9.99,1.99
8124921,right leg of the forbidden one,Normal Monster,Spellcaster,Exodia,200,300,1,0.48,2.41,3.57,17.24,1.99
11845050,right-hand shark,Effect Monster,Fish,0,1500,1300,4,0.15,0.21,0.99,0.32,1.99
60071928,righty driver,Tuner Monster,Machine,0,100,300,1,0.16,0.16,0.99,0.99,0.25
39180960,rigorous reaver,Flip Effect Monster,Plant,0,1600,100,3,0.1,0.19,0.99,44.99,0.25
96162588,rikka flurries,Spell Card,Continuous,Rikka,0,0,0,0.29,0.43,3.0,0.64,0.49
69164989,rikka glamour,Spell Card,Normal,Rikka,0,0,0,6.48,24.11,17.99,0.75,17.99
76869711,rikka konkon,Spell Card,Field,Rikka,0,0,0,0.1,0.2,3.99,0.25,0.99
71734607,rikka petal,Effect Monster,Plant,Rikka,0,0,1,2.65,9.41,10.99,0.59,4.99
132308,rikka princess,Effect Monster,Plant,Rikka,0,0,4,0.07,0.2,3.99,0.97,0.39
3828844,rikka queen strenna,XYZ Monster,Plant,Rikka,2000,2000,4,0.16,0.17,0.99,0.97,0.49
68941332,rikka sheet,Trap Card,Normal,Rikka,0,0,0,0.37,1.17,1.95,0.59,0.99
32557233,rikka tranquility,Trap Card,Normal,Rikka,0,0,0,0.17,0.25,0.99,0.75,0.25
72498838,"rilliona, the magistus of verre",Effect Monster,Spellcaster,Magistus,800,1800,4,1.77,2.79,3.95,2.24,3.99
74689476,"rilliona, the wondrous magistus witch wardrobe",XYZ Monster,Spellcaster,Magistus,1000,2800,4,0.95,1.18,2.25,1.13,0.99
58641905,ring of defense,Spell Card,Quick-Play,0,0,0,0,0.14,0.23,0.99,1.02,0.25
83555666,ring of destruction,Trap Card,Normal,0,0,0,0,0.25,0.8,6.95,1.85,0.99
20436034,ring of magnetism,Spell Card,Equip,0,0,0,0,0.02,0.32,3.99,0.98,0.39
38815069,"rinyan, lightsworn rogue",Flip Effect Monster,Beast,Lightsworn,100,100,2,0.15,0.46,2.94,1.8,0.39
34016756,riryoku,Spell Card,Normal,0,0,0,0,0.13,0.16,0.99,0.25,0.25
70344351,riryoku field,Trap Card,Counter,0,0,0,0,0.02,0.16,1.99,0.25,0.25
300302017,rise of the fallen,Skill Card,Ishizu Ishtar,0,0,0,0,0.05,0.18,0.99,22.99,0.39
38784726,rise of the salamangreat,Spell Card,Ritual,Salamangreat,0,0,0,0.05,0.1,0.99,0.25,0.25
16067089,rise of the snake deity,Trap Card,Normal,0,0,0,0,0.08,0.07,0.99,0.25,0.39
19254117,rise to full height,Trap Card,Normal,0,0,0,0,0.08,0.22,0.99,0.25,0.25
25788011,risebell the star adjuster,Effect Monster,Psychic,0,800,800,3,0.03,0.02,1.95,0.2,0.25
14812659,risebell the star psycher,Effect Monster,Psychic,0,1500,1500,4,0.09,0.12,1.0,0.25,0.25
45103815,risebell the summoner,Pendulum Normal Monster,Psychic,0,800,800,3,0.08,0.2,0.99,0.25,0.25
45778932,rising air current,Spell Card,Field,0,0,0,0,0.23,0.33,1.85,1.45,0.25
78211862,rising energy,Trap Card,Normal,0,0,0,0,0.03,0.11,5.98,0.2,0.25
66947913,rising fire,Spell Card,Equip,Salamangreat,0,0,0,0.07,0.07,1.25,0.45,0.49
94807487,rising sun slash,Spell Card,Equip,Utopia,0,0,0,0.03,0.08,0.99,1.01,0.25
3285551,rite of aramesir,Spell Card,Normal,Adventurer Token,0,0,0,13.63,36.6,36.99,39.26,35.99
30450531,rite of spirit,Trap Card,Normal,Gravekeeper's,0,0,0,0.58,0.5,1.82,1.69,0.79
57815601,ritual beast ambush,Trap Card,Normal,Ritual Beast,0,0,0,0.2,0.36,1.38,1.26,0.39
8321183,ritual beast return,Spell Card,Quick-Play,Ritual Beast,0,0,0,0.14,0.14,0.99,0.25,0.25
11556339,ritual beast steeds,Trap Card,Normal,Ritual Beast,0,0,0,0.14,0.22,1.0,0.99,0.25
14513016,ritual beast tamer elder,Effect Monster,Psychic,Ritual Beast,200,1000,2,0.95,0.97,3.95,0.99,0.79
87118301,ritual beast tamer lara,Effect Monster,Psychic,Ritual Beast,100,2000,1,0.94,0.58,2.25,1.02,0.99
40907115,ritual beast tamer wen,Effect Monster,Psychic,Ritual Beast,1500,1000,3,0.96,0.58,1.49,1.48,0.99
57777714,ritual beast tamer zeframpilica,Pendulum Effect Monster,Psychic,Ritual Beast,1000,1500,3,0.14,0.24,1.49,1.18,0.25
23166823,ritual beast tamer zefrawendi,Pendulum Effect Monster,Psychic,Ritual Beast,1500,1000,3,0.12,0.19,1.1,0.25,0.39
86274272,ritual beast ulti-apelio,Fusion Monster,Pyro,Ritual Beast,2600,400,6,0.65,0.62,1.95,0.99,0.79
48063985,ritual beast ulti-cannahawk,Fusion Monster,Thunder,Ritual Beast,1400,1600,6,0.63,0.63,3.0,0.8,0.39
56655675,ritual beast ulti-gaiapelio,Fusion Monster,Psychic,Ritual Beast,3200,2100,10,6.44,3.06,4.49,5.49,0.0
58811192,ritual beast ulti-kimunfalcos,Link Monster,Psychic,Ritual Beast,1800,0,0,0.15,0.47,1.75,0.59,0.39
12678870,ritual beast ulti-pettlephin,Fusion Monster,Aqua,Ritual Beast,200,2800,6,0.31,0.55,0.99,0.59,0.49
75457624,ritual beast's bond,Spell Card,Quick-Play,Ritual Beast,0,0,0,0.12,0.19,2.75,0.25,0.49
54094821,ritual buster,Trap Card,Normal,0,0,0,0,0.22,0.78,1.95,1.52,0.49
25796442,ritual cage,Spell Card,Continuous,0,0,0,0,0.1,0.23,1.11,0.98,0.25
300302002,ritual ceremony,Skill Card,Emma,0,0,0,0,0.16,0.26,0.99,2.1,0.39
65450690,ritual foregone,Spell Card,Normal,0,0,0,0,0.07,0.16,0.5,0.99,0.25
300204001,ritual of black mastery,Skill Card,Yami Yugi,0,0,0,0,0.21,0.31,1.49,4.79,0.39
52913738,ritual of destruction,Spell Card,Ritual,0,0,0,0,0.08,0.22,1.99,0.5,0.25
60234913,ritual of grace,Spell Card,Ritual,0,0,0,0,0.1,0.12,0.99,0.25,0.25
34334692,ritual raven,Effect Monster,Fiend,0,300,300,1,0.08,0.26,0.99,1.48,0.39
95658967,ritual sanctuary,Spell Card,Field,0,0,0,0,0.13,0.22,0.99,0.25,0.39
9145181,ritual sealing,Trap Card,Normal,0,0,0,0,0.08,0.09,0.99,0.25,0.25
54351224,ritual weapon,Spell Card,Equip,0,0,0,0,0.08,0.11,1.09,0.99,0.25
90846359,rivalry of warlords,Trap Card,Continuous,0,0,0,0,0.56,0.92,95.0,3.74,0.79
71971554,road synchron,Tuner Monster,Machine,Synchron,1600,800,4,0.21,0.69,4.0,1.76,1.99
2322421,road warrior,Synchro Monster,Warrior,0,3000,1500,8,0.31,0.1,5.99,3.71,0.99
56339050,roar of the earthbound immortal,Trap Card,Continuous,Earthbound,0,0,0,0.07,0.11,0.99,0.25,0.49
4587638,roaring earth,Trap Card,Continuous,0,0,0,0,0.31,0.22,2.25,0.66,0.25
19066538,roaring ocean snake,Fusion Monster,Aqua,0,2100,1800,6,0.45,0.47,3.5,1.29,0.99
88279736,robbin' goblin,Trap Card,Continuous,0,0,0,0,0.08,0.28,0.99,0.77,0.25
83258273,robbin' zombie,Trap Card,Continuous,0,0,0,0,0.15,0.14,0.99,1.3,0.39
92421852,robolady,Normal Monster,Machine,0,450,900,3,0.37,0.2,1.09,0.99,0.79
38601126,robot buster destruction sword,Effect Monster,Machine,Destruction Sword,1600,1200,4,0.12,0.25,1.65,0.2,0.99
44203504,robotic knight,Normal Monster,Machine,0,1600,1800,4,0.11,0.24,1.95,0.99,0.25
38916461,roboyarou,Normal Monster,Machine,0,900,450,3,0.3,0.33,0.99,0.99,0.25
28143906,roc from the valley of haze,Effect Monster,Winged Beast,0,2400,1400,6,0.07,0.1,0.99,0.25,0.25
36187051,rock band xenoguitar,Effect Monster,Rock,0,1000,2000,4,0.07,0.07,0.99,44.99,0.25
20781762,rock bombardment,Trap Card,Normal,0,0,0,0,0.05,0.11,0.99,0.99,0.25
68846917,rock ogre grotto #1,Normal Monster,Rock,0,800,1200,3,0.13,0.2,0.99,0.15,0.0
62193699,rock ogre grotto #2,Normal Monster,Rock,0,700,1400,3,0.0,0.0,9.6,0.01,0.0
